OrderID,NoOfRolls,NoOfSystems,MillType1ID,MillType2ID,MillType3ID,System1ID,System2ID,ClientInterfaceID,HMIID,SWReleaseID,MSSCommID,BendingSystem,CoolingSystem,FlatnessLogger,MSS,MST,TSS,MTG,RPM,StripSpeed,MaxTension,MinTension,MaxWrapAngle,MinWrapAngle,MaxStress,MinStress,MaxTW,MinTW,MaxStripTemp,MaxWidth,MinWidth,MaxThickness,MinThickness,MaxEqLoad,MinEqLoad,DoubleFoil,RollPositionID,TotalNoOfZones,NoOf52mmZones,NoOf26mmZones,BearingCentreDistance,LongJournalLength,LongJournals,HighTempCon,RaSTR,RaStrip,RollTypeID,RollDiameterID,BearingTypeID,BearingHouseID,BearingDiameterID,SealingTypeID,ShaftMaterialID,SignalTransUnitID,RollSurfaceID,RollRepairID,StripCooling,GearBox,Cooling_NumberOfZones,Cooling_MaxWorkrollDiameter,Cooling_MaxStripThickness,Cooling_MaxRPMOnWorkroll,Cooling_TotalCoolingAmount,Cooling_PressureRegulator,DriveSystemTypeID,DriveSystemID,Voltage,Power
300,2.0,1.0,3.0,4.0,3.0,9.0,2.0,1,,11.0,2.0,False,True,True,True,True,False,False,0.3015833123900477,1200.0,0.0012236573759347384,0.00725,0.02777777777777778,0.003419972640218878,150.0,30.0,147.0,17.799999237060547,0.0,1650.0,600.0,2.0,0.4000000059604645,1173.0,142.0,False,2.0,0.41250000000000003,0.6,0.0,0.46022727272727276,,False,False,,,1.0,3,2.0,3.0,3.0,3.0,1.0,11.0,1.0,,,No,33.0,0.0,2.0,0.0,0.0,False,3.0,2.0,0.0,0.0
301,1.0,1.0,3.0,4.0,1.0,9.0,1.0,1,,11.0,2.0,False,False,True,True,False,False,False,0.3015833123900477,1200.0,0.001998640380693406,0.0025,0.04722222222222222,0.005813953488372093,150.0,10.0,204.0,5.300000190734863,0.0,1880.0,720.0,4.0,0.1500000059604644,930.0,24.0,False,2.0,0.47500000000000003,0.6909090909090909,0.0,0.46022727272727276,,False,False,,,2.0,3,2.0,1.0,3.0,3.0,1.0,11.0,1.0,,,No,,,,,,,3.0,2.0,0.0,0.0
303,1.0,1.0,2.0,1.0,2.0,9.0,2.0,1,,11.0,0.0,False,False,False,False,False,False,False,0.06785624528776074,270.0,0.002719238613188307,0.0032500000000000003,0.29833333757188585,0.01744186046511628,60.0,20.0,225.0,32.0,0.0,900.0,400.0,9.0,1.600000023841858,2047.0,292.0,False,2.0,0.225,0.32727272727272727,0.0,0.46022727272727276,213.0,True,False,,,1.0,4,6.0,3.0,3.0,3.0,1.0,12.0,1.0,,,No,,,,,,,,,,
304,3.0,1.0,8.0,1.0,2.0,9.0,2.0,1,,11.0,2.0,False,False,True,True,True,False,False,0.1130937421462679,450.0,0.005438477226376614,0.008,0.26222222646077475,0.014979479903235483,0.0,0.0,784.0,24.0,0.0,1320.0,510.0,3.0,0.3000000119209289,7262.0,216.0,False,9.0,0.325,0.4727272727272727,0.0,0.46022727272727276,220.0,True,False,,,1.0,3,3.0,3.0,4.0,3.0,2.0,12.0,2.0,,,No,,,,,,,,,,
305,2.0,1.0,8.0,1.0,2.0,9.0,2.0,1,,11.0,0.0,False,False,False,True,True,False,False,0.1759235988941945,700.0,0.006798096532970768,0.00875,0.03888888888888889,0.0047879616963064295,400.0,50.0,833.0,25.5,0.0,1370.0,600.0,3.0,0.2000000029802322,3876.0,119.0,False,9.0,0.35000000000000003,0.509090909090909,0.0,0.46022727272727276,462.0,True,False,,,1.0,3,2.0,3.0,3.0,3.0,1.0,12.0,2.0,,,No,,,,,,,,,,
306,1.0,1.0,2.0,4.0,1.0,9.0,2.0,1,,11.0,0.0,False,False,False,False,False,False,False,0.06735360643377733,268.0,0.002719238613188307,0.011125,0.15555555555555556,0.004103967168262654,138.0,34.0,328.0,35.0,0.0,1270.0,610.0,6.349999904632568,0.3300000131130218,3035.0,151.0,False,2.0,0.325,0.4727272727272727,0.0,0.39375,,False,False,,,1.0,3,2.0,1.0,3.0,3.0,1.0,12.0,1.0,,,Prepared,,,,,,,,,,
307,1.0,1.0,2.0,5.0,1.0,9.0,2.0,1,,11.0,0.0,False,True,False,False,False,False,False,0.1759235988941945,700.0,0.000761386811692726,0.004,0.15499999788072377,0.0038987686793879183,0.0,0.0,100.0,13.0,0.0,1235.0,508.0,2.380000114440918,0.3799999952316284,924.0,51.0,False,2.0,0.325,0.4727272727272727,0.0,0.39375,,False,False,,,1.0,3,2.0,1.0,3.0,3.0,1.0,12.0,1.0,,,Prepared,26.0,0.0,2.2860000133514404,0.0,0.0,False,3.0,2.0,0.0,0.0
309,1.0,1.0,2.0,5.0,1.0,9.0,2.0,1,,11.0,4.0,False,False,False,True,False,False,False,0.4599145513948228,1830.0,0.004078857919782461,0.001375,0.2388888888888889,0.007523939808481532,85.0,25.0,462.0,4.5,0.0,1950.0,650.0,3.0,0.1500000059604644,4240.0,28.0,False,2.0,0.47500000000000003,0.6909090909090909,0.0,0.46022727272727276,,False,False,,,1.0,3,2.0,1.0,3.0,3.0,2.0,11.0,3.0,,,No,,,,,,,,,,
310,1.0,1.0,1.0,1.0,1.0,9.0,1.0,3,,11.0,0.0,False,False,False,False,False,False,False,0.037697914048755964,150.0,0.0005438477226376615,0.001,0.3277777777777778,0.006155950752393981,100.0,20.0,50.0,4.0,0.0,1360.0,780.0,2.0,0.2000000029802322,452.0,23.0,False,2.0,0.325,0.4727272727272727,0.0,0.46022727272727276,,False,False,,,1.0,3,2.0,1.0,3.0,3.0,1.0,3.0,3.0,,,No,,,,,,,,,,
312,0.0,1.0,3.0,1.0,2.0,9.0,2.0,1,,11.0,0.0,False,True,False,True,False,False,False,0.3317416436290525,1320.0,0.0019034670292318152,0.00175,0.21999999152289493,0.012927496319104156,150.0,25.0,200.0,5.099999904632568,0.0,1380.0,700.0,2.299999952316284,0.2000000029802322,1070.0,51.0,False,9.0,0.36250000000000004,0.5272727272727272,0.0,0.46022727272727276,,False,False,,,1.0,3,,1.0,3.0,,1.0,12.0,1.0,,,No,29.0,0.0,2.299999952316284,0.0,0.0,False,3.0,2.0,0.0,0.0
313,1.0,1.0,8.0,1.0,2.0,9.0,1.0,1,,11.0,4.0,False,False,False,True,False,False,False,0.2261874842925358,900.0,0.004078857919782461,0.0015,0.33333333333333337,0.003419972640218878,250.0,100.0,600.0,5.699999809265137,0.0,1060.0,500.0,5.0,0.0700000002980232,5513.0,53.0,False,2.0,0.2625,0.3818181818181818,0.0,0.46022727272727276,108.0,True,False,,,1.0,3,3.0,3.0,4.0,3.0,1.0,12.0,2.0,,,No,,,,,,,,,,
314,2.0,1.0,2.0,1.0,2.0,9.0,2.0,1,,11.0,0.0,False,False,False,False,False,False,False,0.3015833123900477,1200.0,0.0016315431679129844,0.003,0.33333333333333337,0.02667578659370725,100.0,30.0,184.0,9.199999809265137,0.0,1300.0,650.0,5.0,0.2000000029802322,1663.0,85.0,False,9.0,0.325,0.4727272727272727,0.0,0.46022727272727276,126.0,True,False,,,1.0,3,2.0,3.0,3.0,3.0,1.0,12.0,1.0,,,No,,,,,,,,,,
315,1.0,1.0,2.0,1.0,2.0,9.0,2.0,1,,11.0,0.0,False,False,False,False,False,False,False,0.28072379994973606,1117.0,0.0016315431679129844,0.0030499999523162843,0.04166666666666667,0.005129958960328317,160.0,18.399999618530277,100.0,10.0,0.0,1250.0,650.0,3.0,0.25,498.0,50.0,False,2.0,0.325,0.4727272727272727,0.0,0.46022727272727276,,False,False,,,1.0,3,2.0,1.0,3.0,3.0,1.0,12.0,1.0,,,No,,,,,,,,,,
316,1.0,1.0,2.0,1.0,1.0,9.0,1.0,3,,11.0,0.0,False,False,False,False,False,False,False,0.18848957024377982,750.0,0.0013324269204622705,0.00425,0.1855555640326606,0.008891928864569083,35.0,8.0,109.0,15.5,0.0,1720.0,750.0,10.0,0.699999988079071,1004.0,80.0,False,2.0,0.4,0.5818181818181818,0.0,0.46022727272727276,314.0,True,False,,,1.0,3,2.0,2.0,3.0,3.0,1.0,12.0,2.0,,,No,,,,,,,,,,
317,2.0,1.0,3.0,5.0,1.0,9.0,1.0,3,,11.0,0.0,False,False,True,False,False,False,False,0.37697914048755965,1500.0,0.001876274643099932,0.001225000023841858,0.046111112170749244,0.00567715471322494,100.0,30.0,194.0,6.0,0.0,1850.0,700.0,2.299999952316284,0.2300000041723251,948.0,29.0,False,2.0,0.47500000000000003,0.6909090909090909,0.0,0.46022727272727276,,False,False,,,1.0,3,2.0,1.0,3.0,3.0,1.0,11.0,1.0,,,No,,,,,,,,,,
318,1.0,1.0,3.0,5.0,1.0,9.0,1.0,3,,11.0,4.0,False,False,True,True,False,False,False,0.4021110831867303,1600.0,0.0017675050985723998,0.0019600000381469725,0.046111112170749244,0.00567715471322494,100.0,30.0,180.0,4.199999809265137,0.0,1890.0,700.0,2.299999952316284,0.4000000059604645,872.0,20.0,False,2.0,0.47500000000000003,0.6909090909090909,0.0,0.46022727272727276,,False,False,,,1.0,3,2.0,1.0,3.0,3.0,1.0,11.0,1.0,,,No,,,,,,,,,,
319,1.0,1.0,2.0,2.0,1.0,11.0,2.0,1,,8.0,0.0,False,False,False,False,False,False,False,0.16587082181452625,660.0,0.005438477226376614,0.003375,0.11111111111111112,0.013679890560875513,60.0,20.0,333.0,22.5,0.0,1250.0,600.0,10.0,0.5,3052.0,200.0,False,2.0,0.3125,0.45454545454545453,0.0,0.46022727272727276,,False,False,,,1.0,4,3.0,2.0,4.0,3.0,1.0,12.0,1.0,,,No,,,,,,,,,,
320,1.0,1.0,3.0,12.0,1.0,9.0,1.0,3,,11.0,4.0,False,False,True,True,True,False,False,0.17089721035436037,680.0,0.0015635622025832767,0.0,0.07222222222222223,0.008891928864569083,65.0,25.0,124.0,16.299999237060547,0.0,1900.0,800.0,2.0,0.4000000059604645,888.0,117.0,False,2.0,0.47500000000000003,0.6909090909090909,0.0,0.46022727272727276,,False,False,,,1.0,3,2.0,3.0,3.0,3.0,1.0,11.0,1.0,,,No,,,,,,,,,,
321,2.0,1.0,3.0,1.0,2.0,9.0,1.0,1,,11.0,0.0,False,False,True,False,False,False,False,0.3015833123900477,1200.0,0.0018626784500339905,0.0022500000000000003,0.044444444444444446,0.005471956224350205,150.0,30.0,228.0,7.0,0.0,1300.0,600.0,2.5999999046325684,0.1500000059604644,1137.0,35.0,False,9.0,0.325,0.4727272727272727,0.0,0.46022727272727276,446.0,True,False,,,1.0,3,2.0,1.0,3.0,3.0,3.0,12.0,1.0,,,No,,,,,,,3.0,2.0,0.0,0.0
322,2.0,1.0,3.0,1.0,2.0,11.0,1.0,3,,8.0,0.0,False,False,False,False,True,False,False,0.3015833123900477,1200.0,0.002175390890550646,0.00075,0.05555555555555556,0.003419972640218878,150.0,20.0,224.0,4.199999809265137,0.0,1600.0,700.0,6.0,0.1099999994039535,1367.0,15.0,False,9.0,0.3875,0.5636363636363636,0.0,0.46022727272727276,,False,False,,,1.0,3,2.0,3.0,3.0,3.0,3.0,12.0,1.0,,,No,,,,,,,,,,
323,1.0,1.0,3.0,1.0,2.0,11.0,1.0,3,,8.0,0.0,False,False,False,False,False,False,False,0.25131942699170645,1000.0,0.0016315431679129844,0.0025,0.04777777989705404,0.005882353202099676,100.0,20.0,196.0,7.5,0.0,1320.0,600.0,3.0,0.3000000119209289,1063.0,41.0,False,2.0,0.325,0.4727272727272727,0.0,0.46022727272727276,,False,False,,,1.0,3,2.0,1.0,3.0,3.0,3.0,12.0,1.0,,,No,,,,,,,,,,
324,1.0,1.0,3.0,12.0,1.0,9.0,1.0,1,,11.0,4.0,False,False,True,True,False,False,False,0.17089721035436037,680.0,0.0019578518014955813,0.0014125000238418579,0.08277777565850152,0.01019151820692905,40.0,19.0,89.69999694824219,3.400000095367432,0.0,1610.0,700.0,2.299999952316284,0.4000000059604645,690.0,26.0,False,2.0,0.47500000000000003,0.6909090909090909,0.0,0.46022727272727276,,False,False,,,1.0,3,2.0,1.0,3.0,3.0,3.0,11.0,1.0,,,No,,,,,,,3.0,2.0,0.0,0.0
